Time,Susceptible,Infected,Removed
56.300000000000004,0.07197568456980995,0.054232029227380074,0.8737922862028099
56.400000000000006,0.07185913538357978,0.053808378946906654,0.8743324856695135
56.5,0.07174368338171044,0.053387852339392854,0.8748684642788966
56.6,0.0716293171884279,0.052970429644689246,0.8754002531668829
56.7,0.0715160255613602,0.052556091167398594,0.8759278832712412
56.800000000000004,0.07140379738970375,0.05214481727819419,0.876451385332102
56.900000000000006,0.07129262169241034,0.051736588415116996,0.8769707898924727
57.0,0.07118248761639473,0.05133138508485298,0.8774861272987523
57.1,0.07107338443476151,0.05092918786399215,0.8779974277012463
57.2,0.07096530154505086,0.0505299774002713,0.8785047210546778
57.300000000000004,0.07085822847254711,0.050133734393242965,0.8790080371342099
57.400000000000006,0.0707521548701499,0.04974043958900928,0.8795074055408408
57.5,0.07064707050351123,0.04935007383505938,0.8800028556614294
57.6,0.07054296525649427,0.04896261805234256,0.8804944166911632
57.7,0.0704398291297504,0.0485780532354409,0.8809821176348087
57.800000000000004,0.0703376522391428,0.04819636045341855,0.8814659873074386
57.900000000000006,0.07023642481418807,0.04781752085064829,0.8819460543351636
58.0,0.07013613719651532,0.04744151564761622,0.8824223471558684
58.1,0.07003677983834194,0.047068326141705766,0.8828948940199524
58.2,0.06993834330096571,0.046697933707962415,0.8833637229910719
58.300000000000004,0.06984081825327225,0.046330319799840015,0.8838288619468877
58.400000000000006,0.0697441954702576,0.04596546594993003,0.8842903385798124
58.5,0.06964846583156495,0.04560335377067489,0.8847481803977602
58.6,0.06955362032003504,0.04524396495506655,0.8852024147248985
58.7,0.06945965002026983,0.0448872812773316,0.8856530687023986
58.800000000000004,0.06936654612435071,0.04453328458364365,0.8861001692920056
58.900000000000006,0.06927429993266426,0.044181956789663995,0.8865437432776718
59.0,0.06918290283388896,0.043833279907148026,0.886983817258963
59.1,0.06909234631371348,0.043487236030490865,0.8874204176557957
59.2,0.06900262195380641,0.04314380733687391,0.8878535707093197
59.300000000000004,0.06891372143055871,0.042802976086734536,0.8882833024827068
59.400000000000006,0.068825636513841,0.04246472462422211,0.888709638861937
59.5,0.06873835906577512,0.04212903537764109,0.8891326055565838
59.6,0.06865188103951964,0.04179589085988211,0.8895522281005983
59.7,0.0685661944780687,0.04146527366884231,0.889968531853089
59.800000000000004,0.06848129151306388,0.04113716648783543,0.8903815419991007
59.900000000000006,0.06839716436361831,0.040811552085993054,0.8907912835503887
60.0,0.06831380533515301,0.04048841331865777,0.8911977813461892
60.1,0.0682312068182445,0.04016773312776915,0.8916010600539864
60.2,0.06814936128748365,0.03984949454224379,0.8920011441702725
60.300000000000004,0.06806826130473599,0.03953368066640035,0.8923980580288636
60.400000000000006,0.06798789951938866,0.039220274676608664,0.8927918258040026
60.5,0.06790826865580994,0.038909259852760635,0.8931824714914294
60.6,0.0678293615184573,0.03860061956173589,0.8935700189198068
60.7,0.06775117099099891,0.038294337257181496,0.8939544917518195
60.800000000000004,0.06767369003529837,0.037990396479685544,0.8943359134850161
60.900000000000006,0.06759691169041097,0.0376887808569413,0.8947143074526477
61.0,0.06752082907159089,0.037389474103902476,0.8950896968245066
61.1,0.06744543536930928,0.03709246002293036,0.8954621046077603
61.2,0.06737072384828251,0.03679772250393376,0.8958315536477837
61.300000000000004,0.06729668784651041,0.03650524552450203,0.8961980666289875
61.400000000000006,0.06722332077432411,0.03621501315003233,0.8965616660756435
61.5,0.06715061611344286,0.03592700953385164,0.8969223743527054
61.6,0.0670785674160399,0.03564121891733417,0.8972802136666259
61.7,0.06700716830381645,0.03535762563001523,0.8976352060661683
61.800000000000004,0.06693641247296285,0.035076214076629524,0.8979873734504077
61.900000000000006,0.06686629369440131,0.03479696873465568,0.898336737570943
62.0,0.0667968057975237,0.03451987418857567,0.8986833200139006
62.1,0.0667279426779649,0.034244915110703225,0.8990271422113318
62.2,0.06665969829695695,0.033972076260747705,0.8993682254422953
62.300000000000004,0.06659206668048834,0.03370134248582484,0.8997065908336869
62.400000000000006,0.06652504191847103,0.03343269872046473,0.9000422593610642
62.5,0.06645861816391457,0.033166129986617804,0.9003752518494677
62.6,0.06639278963210704,0.03290162139365905,0.9007055889742339
62.7,0.0663275505998026,0.0326391581383917,0.9010332912618058
62.800000000000004,0.06626289540441505,0.03237872550505047,0.9013583790905345
62.900000000000006,0.06619881844321736,0.032120308865305286,0.9016808726914773
63.0,0.0661353141725465,0.031863893678266184,0.9020007921491873
63.1,0.06607237710701348,0.03160946549048974,0.9023181574024968
63.2,0.06601000181871809,0.031357009935988105,0.9026329882452938
63.300000000000004,0.0659481829364681,0.031106512736240856,0.902945304327291
63.400000000000006,0.06588691514500254,0.030857959700210595,0.9032551251547869
63.5,0.06582619318421858,0.03061133672436282,0.9035624700914187
63.6,0.06576601184840189,0.030366629792690687,0.9038673583589074
63.7,0.06570636599182308,0.030123824963031565,0.9041698090451453
63.800000000000004,0.06564725055201782,0.02988290831528226,0.9044698411326999
63.900000000000006,0.0655886604973555,0.02964386606280394,0.9047674734398405
64.0,0.06553059084471223,0.02940668451274596,0.9050627246425418
64.10000000000001,0.06547303666307028,0.029171350056713535,0.9053556132802162
64.2,0.06541599307287423,0.02893784917059256,0.9056461577565332
64.3,0.06535945524539286,0.02870616841437292,0.9059343763402342
64.4,0.06530341840208669,0.028476294431971638,0.9062202871659416
64.5,0.06524787781398064,0.028248213951055888,0.9065039082349634
64.60000000000001,0.06519282880104188,0.028021913782865962,0.9067852574160922
64.7,0.06513826673156226,0.027797380822039582,0.9070643524463982
64.8,0.06508418702154531,0.027574602046436858,0.9073412109320178
